S	That's All I Want From You	https://archive.org/download/pleasebringithome/That%27s%20All%20I%20Want%20From%20You.mp3
S	That's Him over There	https://archive.org/download/pleasebringithome/That%27s%20Him%20over%20There.mp3
S	The Ballad Of Hollis Brown	https://archive.org/download/pleasebringithome/The%20Ballad%20Of%20Hollis%20Brown.mp3
S	The Desperate Ones	https://archive.org/download/pleasebringithome/The%20Desperate%20Ones.mp3
S	The Family	https://archive.org/download/pleasebringithome/The%20Family.mp3
S	The House of the Rising Sun	https://archive.org/download/pleasebringithome/The%20House%20of%20the%20Rising%20Sun.mp3
S	The Human Touch	https://archive.org/download/pleasebringithome/The%20Human%20Touch.mp3
S	The Last Rose Of Summer	https://archive.org/download/pleasebringithome/The%20Last%20Rose%20Of%20Summer.mp3
S	The Laziest Gal In Town	https://archive.org/download/pleasebringithome/The%20Laziest%20Gal%20In%20Town.mp3
S	The Look of Love	https://archive.org/download/pleasebringithome/The%20Look%20of%20Love.mp3
S	The Man with the Horn	https://archive.org/download/pleasebringithome/The%20Man%20with%20the%20Horn.mp3
S	The Other Woman [Studio Recording] (1959)	https://archive.org/download/nina-simone-at-town-hall-1959/03.%20Nina%20Simone%20-%20The%20Other%20Woman%20%5BStudio%20Recording%5D%20%281959%29.m4a
S	The Pusher	https://archive.org/download/pleasebringithome/The%20Pusher.mp3
S	The Times They Are A-Changin'	https://archive.org/download/pleasebringithome/The%20Times%20They%20Are%20A-Changin%27.mp3
S	The Turning Point	https://archive.org/download/pleasebringithome/The%20Turning%20Point.mp3
S	The Twelveth of Never	https://archive.org/download/pleasebringithome/The%20Twelveth%20of%20Never.mp3
S	The Young Knight	https://archive.org/download/pleasebringithome/The%20Young%20Knight.mp3
S	Theme from  Middle of the Night	https://archive.org/download/pleasebringithome/Theme%20from%20%20Middle%20of%20the%20Night.mp3
S	This Year's Kisses	https://archive.org/download/pleasebringithome/This%20Year%27s%20Kisses.mp3
S	To Be Young, Gifted And Black	https://archive.org/download/nina_20210202/33%20To%20Be%20Young%2C%20Gifted%20And%20Black.mp3
S	To Love Somebody	https://archive.org/download/pleasebringithome/To%20Love%20Somebody.mp3
S	Tomorrow (We Will Meet Once More)	https://archive.org/download/pleasebringithome/Tomorrow%20%28We%20Will%20Meet%20Once%20More%29.mp3
S	Too Much In Love to Care	https://archive.org/download/pleasebringithome/Too%20Much%20In%20Love%20to%20Care.mp3
S	Trouble in Mind	https://archive.org/download/nina-simone-1965-pastel-blues/04.%20Nina%20Simone%20-%20Trouble%20in%20Mind.mp3
S	Try a Little Tenderness	https://archive.org/download/pleasebringithome/Try%20a%20Little%20Tenderness.mp3
S	Turn Me On	https://archive.org/download/pleasebringithome/Turn%20Me%20On.mp3
S	Turn! Turn! Turn	https://archive.org/download/nina_20210202/28%20Turn%21%20Turn%21%20Turn.mp3
S	Under the Lowest (1959)	https://archive.org/download/nina-simone-at-town-hall-1959/04.%20Nina%20Simone%20-%20Under%20the%20Lowest%20%281959%29.m4a
S	Vanetihu	https://archive.org/download/pleasebringithome/Vanetihu.mp3
S	Westwind	https://archive.org/download/nina_20210202/35%20Westwind.mp3
S	What Have They Done to My Song, Ma	https://archive.org/download/pleasebringithome/What%20Have%20They%20Done%20to%20My%20Song%2C%20Ma.mp3
S	What Is There to Say	https://archive.org/download/pleasebringithome/What%20Is%20There%20to%20Say.mp3
S	What More Can I Say	https://archive.org/download/pleasebringithome/What%20More%20Can%20I%20Say.mp3
S	Whatever I Am (You Made Me)	https://archive.org/download/pleasebringithome/Whatever%20I%20Am%20%28You%20Made%20Me%29.mp3
S	When I Was a Young Girl	https://archive.org/download/pleasebringithome/When%20I%20Was%20a%20Young%20Girl.mp3
S	Where Can I Go Without You	https://archive.org/download/pleasebringithome/Where%20Can%20I%20Go%20Without%20You.mp3
S	Who Am I	https://archive.org/download/pleasebringithome/Who%20Am%20I.mp3
S	Who Knows Where The Time Goes	https://archive.org/download/nina_20210202/36%20Who%20Knows%20Where%20The%20Time%20Goes.mp3
S	Why Keep On Breaking My Heart	https://archive.org/download/pleasebringithome/Why%20Keep%20On%20Breaking%20My%20Heart.mp3
S	Why Must Your Love Well Be so Dry	https://archive.org/download/pleasebringithome/Why%20Must%20Your%20Love%20Well%20Be%20so%20Dry.mp3
S	Wild Is The Wind	https://archive.org/download/nina_20210202/06%20Wild%20Is%20The%20Wind%20.mp3
S	Willow Weep for Me	https://archive.org/download/pleasebringithome/Willow%20Weep%20for%20Me.mp3
S	Work Song	https://archive.org/download/pleasebringithome/Work%20Song.mp3
S	You Can Have Him	https://archive.org/download/nina_20210202/05%20You%20Can%20Have%20Him%20.mp3
S	You Can Have Him (Live Version - Sept. 1959)	https://archive.org/download/pleasebringithome/You%20Can%20Have%20Him%20%28Live%20Version%20-%20Sept.%201959%29.mp3
S	You Can Sing a Rainbow	https://archive.org/download/pleasebringithome/You%20Can%20Sing%20a%20Rainbow.mp3
S	You Made Me Care	https://archive.org/download/pleasebringithome/You%20Made%20Me%20Care.mp3
S	You'll Never Walk Alone (2013 Remastered Version)	https://archive.org/download/pleasebringithome/You%27ll%20Never%20Walk%20Alone%20%282013%20Remastered%20Version%29.mp3
S	You've Been Gone Too Long	https://archive.org/download/pleasebringithome/You%27ve%20Been%20Gone%20Too%20Long.mp3
S	Zungo	https://archive.org/download/pleasebringithome/Zungo.mp3
A	At Carnegie Hall - full album	https://archive.org/download/8-dd-nina-simone/8DD%20Nina%20Simone.mp3
A	High Priestess of Soul (1967) - full album	https://archive.org/download/AlbumDeFamilia091/NinaSimone_HighPriestessOfSoul_1967.mp3
